ID,sub_distance,POI200,POI400-200,POI800-400,200Sum_BldgAr,Sum_Blgd_400-200,Sum_Blgd_800-400,fra_comm,fra_res,fra_off,fra_reta,pop,housing_un,HH_low,HH_medium,HH_high,employment
469,19.36,11,44,179,17134487,43059798,80624251,0.628463244,0.243102826,0.462013666,0.085419479,28228,21396,3859,3286,8819,17906
470,222.27,16,47,191,4193611,16132722,58811546,0.475257215,0.478466247,0.273059959,0.091299301,69299,44737,9329,10929,18814,44286
471,406.62,14,37,99,2374334,5455092,20938421,0.243729536,0.731759002,0.052407745,0.081917531,46070,20944,7340,7001,4831,25281
472,17.03,3,31,57,11928523,26103142,96813136,0.557428143,0.310426963,0.403348217,0.074749986,49515,30756,5216,8600,12357,31959
473,169.19,12,34,156,3183294,11809336,45652333,0.391758504,0.495715778,0.142118448,0.130145961,46550,20077,9273,6074,2760,21458
474,164.31,26,24,135,11947123,30510775,83145387,0.618712202,0.289622545,0.434398153,0.097998655,28228,21396,3859,3286,8819,17906
476,297.45,12,33,132,6889812,20287027,81889494,0.479763659,0.400507506,0.3335965,0.042340884,49515,30756,5216,8600,12357,31959
477,81.71,7,35,156,13608715,37095913,90035269,0.726403573,0.14689227,0.548954288,0.096228953,28228,21396,3859,3286,8819,17906
478,571.83,18,47,197,11298075,10298457,32433675,0.522513712,0.354059647,0.224156165,0.057299373,69299,44737,9329,10929,18814,44286
479,272.09,4,27,77,6752264,21312733,96231016,0.636600749,0.246223843,0.434265627,0.067601203,42931,29994,7950,8701,8610,28076
480,605.52,11,53,173,6674525,14300199,55877927,0.460806212,0.469720778,0.22848055,0.06051168,42931,29994,7950,8701,8610,28076
481,539.87,11,34,143,2959114,6130695,16992845,0.268057729,0.716321353,0.059718961,0.079150534,46070,20944,7340,7001,4831,25281
482,70.1,7,19,86,6526251,15661084,53387903,0.414524398,0.541509443,0.252961373,0.095906731,69299,44737,9329,10929,18814,44286
483,205.27,3,27,122,6440434,15222715,58888546,0.355419821,0.573764848,0.168090516,0.074883266,43755,24527,6754,8357,7195,27585
484,187.37,14,50,206,18757193,41414367,132716853,0.781308875,0.063712106,0.6679083,0.071972804,28228,21396,3859,3286,8819,17906
485,338,23,61,251,13697496,33582039,118215595,0.732409455,0.133820318,0.604264838,0.084088915,28228,21396,3859,3286,8819,17906
486,84.45,7,53,199,10840661,36055814,86413682,0.661079718,0.250305916,0.475034944,0.09411619,28228,21396,3859,3286,8819,17906
487,660.79,10,35,126,12239341,1603122,25878325,0.287523022,0.70105588,0.1276413,0.022780339,21864,10891,2147,3343,4991,12334
488,271.41,21,40,112,8467279,25295077,90120799,0.683593173,0.193544126,0.457964523,0.086254883,42931,29994,7950,8701,8610,28076
489,430.68,4,29,163,9077266,45068335,17164521,0.59669846,0.330911634,0.29917743,0.06381369,69299,44737,9329,10929,18814,44286
490,21.4,13,21,104,10701966,51696503,69487268,0.671380833,0.213474699,0.481896219,0.084245804,69299,44737,9329,10929,18814,44286
491,69.39,16,24,125,10746856,21917757,75940717,0.539921991,0.391997409,0.372648184,0.078032358,69299,44737,9329,10929,18814,44286
492,13.67,9,38,133,14962114,33108289,89348797,0.729669639,0.168115198,0.541984919,0.088822115,28228,21396,3859,3286,8819,17906
493,148.02,17,31,114,20095071,40022513,118820273,0.805591765,0.069457281,0.673964604,0.078339169,28228,21396,3859,3286,8819,17906
494,77.84,35,58,218,6784592,20623290,76861004,0.5950426,0.324104988,0.38366802,0.101333335,69299,44737,9329,10929,18814,44286
495,568.23,14,30,118,4779910,14269152,60796398,0.479890804,0.39528677,0.206394928,0.071133324,42931,29994,7950,8701,8610,28076
496,201.09,11,33,164,8661700,20712116,62274839,0.461427088,0.48256119,0.276971822,0.091814932,69299,44737,9329,10929,18814,44286
497,63.47,9,43,124,7385402,21914292,63080347,0.479302526,0.467457922,0.297041923,0.086858416,69299,44737,9329,10929,18814,44286
498,21.61,11,46,145,17735093,29741267,102077441,0.728303255,0.18009569,0.556665337,0.084681739,28228,21396,3859,3286,8819,17906
499,42.2,11,35,141,7689593,21961958,62996374,0.450399402,0.455458166,0.268590214,0.045680397,60205,39628,6552,8373,17244,34085
500,101.26,13,27,192,15817061,45989320,89773335,0.658872016,0.208589063,0.494797186,0.083435629,28228,21396,3859,3286,8819,17906
501,767.65,22,57,200,5326727,6869116,48866837,0.419248713,0.435861168,0.312750407,0.023326343,48393,36964,4493,8741,15860,32369
502,718.65,9,16,160,4904917,8673925,16242963,0.20866527,0.774824998,0.023632305,0.033516248,74243,32183,16191,8685,5340,30433
503,128.59,26,48,129,8662286,21063178,74482399,0.444256476,0.498168185,0.281915416,0.076196083,26075,17277,2701,4875,7301,16922
504,88.35,12,35,155,11109847,9659167,40646202,0.280501366,0.673451902,0.116085564,0.052214682,21864,10891,2147,3343,4991,12334
505,15.25,20,40,184,17723964,29234182,103581565,0.739531066,0.17035218,0.566710846,0.086312156,28228,21396,3859,3286,8819,17906
507,570.67,10,41,136,7602406,18955660,55399336,0.415218506,0.548522902,0.242362844,0.041463259,49515,30756,5216,8600,12357,31959
508,895.4,0,31,90,5091465,11617969,31982138,0.470341705,0.475751841,0.130485354,0.049593367,42931,29994,7950,8701,8610,28076
509,320.79,7,51,99,5695143,12512020,54506846,0.51434738,0.436719312,0.264731202,0.075417943,69299,44737,9329,10929,18814,44286
513,544.43,14,32,165,7807090,21549340,50312868,0.466028068,0.481188412,0.228183723,0.053381618,42931,29994,7950,8701,8610,28076
514,618.43,9,13,49,6680124,4290352,25330848,0.550092581,0.353163207,0.227542114,0.058274541,69299,44737,9329,10929,18814,44286
515,532.94,14,27,152,8281291,14471283,65197090,0.578336297,0.298210088,0.330198294,0.064355288,42931,29994,7950,8701,8610,28076
516,558.75,62,100,144,9918946,15788098,78823875,0.534782144,0.326440094,0.470459798,0.028892341,48393,36964,4493,8741,15860,32369
517,17.27,22,69,295,19867586,40046677,106111823,0.696989382,0.17234717,0.594818732,0.060613144,49515,30756,5216,8600,12357,31959
518,345.87,5,108,197,18653941,21553071,63365243,0.565271433,0.313589957,0.463734385,0.03377501,49515,30756,5216,8600,12357,31959
519,13.28,21,73,297,19680150,42676315,105103664,0.704373905,0.166389236,0.603709221,0.059588841,49515,30756,5216,8600,12357,31959
520,60.37,16,45,230,17792543,50195742,115800155,0.746614934,0.125307049,0.627563768,0.08018981,28228,21396,3859,3286,8819,17906
522,4.58,23,47,292,18863818,38286824,117093254,0.718722422,0.200143487,0.607891338,0.071824129,48393,36964,4493,8741,15860,32369
523,136.42,4,39,195,16822676,35151879,86565414,0.725775758,0.150844974,0.525890453,0.104514712,28228,21396,3859,3286,8819,17906
524,65.75,33,54,220,18960984,42386231,117816610,0.824207844,0.060470622,0.677732517,0.092812151,28228,21396,3859,3286,8819,17906
525,153.53,9,19,76,13368507,8914261,40773704,0.587965499,0.316633208,0.253696734,0.049751166,69299,44737,9329,10929,18814,44286
526,296.88,14,41,144,14759671,33244594,101846875,0.678001642,0.19617046,0.534691067,0.079005405,28228,21396,3859,3286,8819,17906
528,563.16,10,29,144,6289320,16266961,71448886,0.409999452,0.476116563,0.258830336,0.033243375,49515,30756,5216,8600,12357,31959
529,100.68,14,50,180,12478972,25447077,98982098,0.704593307,0.181526809,0.49495446,0.087795966,42931,29994,7950,8701,8610,28076
530,830,11,44,110,11868700,12417060,33761792,0.369566593,0.608844659,0.102099689,0.052022004,60205,39628,6552,8373,17244,34085
531,111.24,12,54,128,2735272,12349250,42064288,0.443692546,0.470475116,0.15581761,0.131053945,46550,20077,9273,6074,2760,21458
532,263.28,12,21,98,2336733,6657665,26517191,0.405653602,0.574789824,0.047027718,0.053078447,46070,20944,7340,7001,4831,25281
533,129.21,10,38,211,17959286,41602647,101979243,0.782419072,0.097419143,0.612601873,0.097534495,28228,21396,3859,3286,8819,17906
534,45.01,14,32,70,12589828,16852182,38857049,0.722290962,0.226249325,0.625449056,0.027470818,37506,22827,2769,4941,11221,24811
536,787.08,11,27,110,8493687,10157544,49260019,0.328517072,0.540120039,0.183316225,0.029479976,49515,30756,5216,8600,12357,31959
539,347.56,8,19,58,2368962,7073518,18808176,0.275462311,0.695271784,0.05449031,0.08177265,46070,20944,7340,7001,4831,25281
540,159.08,9,36,143,7193522,27523244,79179572,0.469989667,0.407603676,0.315965435,0.052310751,49515,30756,5216,8600,12357,31959
545,644.94,18,59,132,9650596,17670230,29065218,0.320714732,0.648223787,0.144746686,0.039171643,21864,10891,2147,3343,4991,12334
546,137,11,38,137,11760387,27343189,87518175,0.5298295,0.333533375,0.364914856,0.081200757,49515,30756,5216,8600,12357,31959
2000,298.65,13,43,79,4970510,7562439,18718376,0.582207058,0.369806752,0.162252544,0.022604578,35373,17033,4840,4434,5811,18202
2002,556.48,3,13,54,3808754,6553944,13022996,0.308832015,0.66670538,0.059872972,0.094215677,46070,20944,7340,7001,4831,25281
2003,282.62,15,62,162,14154023,8560738,36673820,0.283481146,0.667775544,0.129410602,0.044822371,21864,10891,2147,3343,4991,12334
2005,1253.48,8,15,76,7064736,1604088,6843660,0.581709093,0.415597528,0.030241192,0.014211908,416,181,36,102,32,218
2006,143.13,14,37,183,7830728,22702276,87723278,0.630257613,0.274106588,0.505735103,0.067184778,1483,10,0,0,0,114
2008,236.94,18,26,92,6671901,15891702,55391746,0.750589033,0.205873968,0.590796957,0.029065292,37506,22827,2769,4941,11221,24811
2009,687.77,20,32,159,4217234,5464424,98359421,0.199580125,0.17502912,0.08918368,0.028705813,46550,20077,9273,6074,2760,21458
2010,202.17,4,17,114,5247501,14897516,170958945,0.234426181,0.163138392,0.142316155,0.042795486,40059,22289,4538,4813,9410,24173
2012,790.98,14,35,127,8328637,15563309,43919455,0.369789484,0.60021814,0.189829937,0.03119732,49515,30756,5216,8600,12357,31959
2017,391.44,87,81,171,12997078,25971100,69958989,0.559095143,0.294114066,0.486404287,0.029481323,48393,36964,4493,8741,15860,32369
2021,72.27,33,73,159,11014886,27775273,103572658,0.685345577,0.186383401,0.536710804,0.072252012,42931,29994,7950,8701,8610,28076
2022,571.87,12,24,103,5605697,15579561,41506010,0.325250863,0.656802762,0.130107577,0.056586908,81378,52158,7348,15069,21098,48563
2023,137.54,14,39,200,18129390,35604880,95717069,0.606381954,0.303457743,0.48419791,0.07252659,48393,36964,4493,8741,15860,32369
3002,396.93,17,32,107,17618007,16661214,58069339,0.68446097,0.272767014,0.517695187,0.040377544,37506,22827,2769,4941,11221,24811
3016,476.34,2,8,43,3985818,5239307,9364017,0.375117528,0.597628928,0.055908605,0.10206512,46070,20944,7340,7001,4831,25281
3040,485.14,4,6,27,1189358,2926669,12529554,0.4783818,0.48184374,0.063589309,0.081369464,72864,33650,4707,11303,15058,45322
3041,82.38,3,12,71,1869143,5753248,18085605,0.248382099,0.666587664,0.090214578,0.032428743,100130,46002,19867,16170,4781,43139
3042,17.67,6,16,84,1299191,5303992,14424670,0.207292299,0.707853531,0.043586856,0.025375915,100130,46002,19867,16170,4781,43139
3043,346.84,8,11,63,1671136,5158997,16446788,0.218275304,0.684665811,0.059791026,0.027713717,64331,28484,11780,9166,3414,25298
3044,177.2,1,10,76,2604843,3846165,16550283,0.215349217,0.683217694,0.069355151,0.027114391,64331,28484,11780,9166,3414,25298
3046,340.55,2,9,71,1804866,5006833,16372563,0.228837692,0.666686393,0.073289199,0.030430384,64331,28484,11780,9166,3414,25298
3047,381.69,7,16,58,1785645,5513774,17759966,0.201899608,0.698985071,0.059871541,0.042767171,70095,28254,11997,9236,2992,27423
3048,344.8,5,30,79,2075175,5031615,16808771,0.216727218,0.694759701,0.072851396,0.048483538,70095,28254,11997,9236,2992,27423
3049,237.41,2,17,96,2041560,5892613,19434882,0.232920903,0.689303339,0.056394201,0.030084561,36413,17006,4844,5776,4317,19069
3050,513.46,3,8,78,1861552,5067392,16830482,0.190876328,0.698978923,0.072999954,0.02991882,64331,28484,11780,9166,3414,25298
3052,772.75,4,19,53,2192318,4456602,17135775,0.149422433,0.733093445,0.05993989,0.033590256,64331,28484,11780,9166,3414,25298
3053,370.2,14,31,72,1582408,4674641,20604975,0.171943745,0.763241593,0.076189382,0.03358429,70095,28254,11997,9236,2992,27423
3054,914.76,1,18,104,1879748,4922398,19383993,0.158770829,0.759879912,0.076734986,0.030670004,64331,28484,11780,9166,3414,25298
3055,158.44,20,26,68,1905017,4763054,18155285,0.188552748,0.735020357,0.073327877,0.032724221,70095,28254,11997,9236,2992,27423
3056,78.28,10,26,100,1912956,4825684,19974578,0.20185741,0.745263824,0.065655175,0.034337308,70095,28254,11997,9236,2992,27423
3057,562.26,6,25,110,1788999,5138249,18496389,0.170692572,0.764683078,0.079058988,0.027818325,70095,28254,11997,9236,2992,27423
3058,479.47,13,17,77,2618986,4840824,18148774,0.19331268,0.745943391,0.086728692,0.043628183,64331,28484,11780,9166,3414,25298
3059,561.47,8,29,79,2990523,6370717,15320203,0.208712068,0.738140473,0.096002329,0.050282311,64331,28484,11780,9166,3414,25298
3060,296.53,8,30,119,2605018,6063929,16426273,0.257731193,0.701242826,0.117035475,0.030792517,70095,28254,11997,9236,2992,27423
3061,466.54,14,35,99,2218132,5637969,18824781,0.26173595,0.702919304,0.107497796,0.045402285,70095,28254,11997,9236,2992,27423
3062,7.88,10,34,84,2765303,5116724,19195652,0.297092856,0.674851748,0.127468421,0.031163232,70095,28254,11997,9236,2992,27423
3063,290.58,7,29,85,2148699,5999565,18633890,0.279352437,0.68839112,0.086151659,0.032530767,70095,28254,11997,9236,2992,27423
3064,201.72,8,27,80,2690845,6595278,16569255,0.275754777,0.690271014,0.098312622,0.060673373,64331,28484,11780,9166,3414,25298
3065,52.84,6,30,88,2607765,4862596,20157604,0.311910342,0.646382099,0.094963853,0.045062494,70095,28254,11997,9236,2992,27423
3066,284.04,5,36,103,1567229,7198568,18993386,0.282749748,0.681336191,0.090346715,0.045734163,70095,28254,11997,9236,2992,27423
3067,186.8,8,21,108,2779099,8193478,17899090,0.285422418,0.68762926,0.078263302,0.047099601,70095,28254,11997,9236,2992,27423
3068,256.14,17,32,74,2793195,6127376,17830097,0.367978138,0.603898564,0.073604554,0.05574758,71247,27577,11957,9593,2614,29645
3069,21.22,4,20,115,3549097,4936831,21908958,0.259082663,0.709125575,0.071856989,0.045097257,32828,8939,5694,2096,509,7970
3070,296.77,11,21,89,3738403,6672916,18724360,0.317538404,0.657225184,0.06460632,0.05016365,33155,15814,6144,5763,2981,18002
3071,34.34,6,16,96,2909506,5762483,21947518,0.254307393,0.707485134,0.068891442,0.046363777,33155,15814,6144,5763,2981,18002
3072,228.57,3,23,94,3607812,5175518,19654337,0.288390605,0.680110854,0.066353263,0.050838699,33155,15814,6144,5763,2981,18002
3074,12.61,4,35,70,2244898,4651459,17004318,0.381021917,0.584266386,0.032518705,0.056133017,71247,27577,11957,9593,2614,29645
3075,120.4,13,20,85,2395964,5110474,27303523,0.392569903,0.58297816,0.046422,0.038043565,32828,8939,5694,2096,509,7970
3076,491.73,13,24,75,2387494,7158929,16671078,0.249036931,0.715471585,0.02592257,0.05572213,33155,15814,6144,5763,2981,18002
3077,330.5,4,16,82,2197430,6064772,19105471,0.221257138,0.732711583,0.048030463,0.057541757,46070,20944,7340,7001,4831,25281
3078,179.64,10,31,81,2304163,6316860,26124776,0.3966527,0.579963149,0.044044145,0.04740976,46070,20944,7340,7001,4831,25281
3080,185.89,12,21,72,1986206,6071814,20024716,0.240091777,0.725496583,0.055406282,0.066581832,46070,20944,7340,7001,4831,25281
3081,258.13,8,31,43,2943333,3645367,18094171,0.220147608,0.734980586,0.010318735,0.048364876,33155,15814,6144,5763,2981,18002
3082,207.09,1,12,96,2166215,4767019,20665770,0.215249398,0.739888258,0.040072243,0.061246087,46070,20944,7340,7001,4831,25281
3083,44.39,9,24,55,2617075,3783249,13926072,0.331937792,0.626016093,0.016329949,0.044065411,33155,15814,6144,5763,2981,18002
3085,242.44,6,21,57,2266304,6066013,21913485,0.248682379,0.720447419,0.050336076,0.0812768,46070,20944,7340,7001,4831,25281
3086,52.98,4,7,85,1594809,4422279,14833398,0.25051488,0.718639316,0.01409876,0.050020321,33155,15814,6144,5763,2981,18002
3087,64.09,4,9,83,1875766,5260508,17517732,0.220019538,0.75006723,0.037421383,0.08206139,33155,15814,6144,5763,2981,18002
3088,205.08,4,15,63,2234439,5021360,16584606,0.22689086,0.734957858,0.032985304,0.08634027,46070,20944,7340,7001,4831,25281
3091,346.52,6,15,52,1812467,3806493,16095478,0.204946635,0.75916784,0.026342151,0.071141929,46070,20944,7340,7001,4831,25281
3092,152.6,2,14,57,2345722,8790334,11684744,0.341388558,0.630323915,0.056440046,0.097570813,46070,20944,7340,7001,4831,25281
3093,85.56,5,17,58,2218372,7342243,16473217,0.303243295,0.664598896,0.053485173,0.090931754,46070,20944,7340,7001,4831,25281
3094,238.57,2,10,75,1510812,4227343,15207083,0.245516952,0.719038094,0.018029969,0.056752614,33155,15814,6144,5763,2981,18002
3095,468.71,3,14,52,1365053,4076573,13281223,0.207279939,0.764174619,0.020319664,0.051675576,33155,15814,6144,5763,2981,18002
3096,444.75,7,23,38,1811133,4220157,16310207,0.303744149,0.651598369,0.040341075,0.097054553,46070,20944,7340,7001,4831,25281
3100,321.52,2,6,50,1721594,4425108,12032390,0.347135875,0.615019331,0.053164151,0.057446434,31522,17302,4629,6638,3857,19849
3101,403.32,5,16,52,2132956,4863607,16313926,0.314465775,0.649857538,0.041018316,0.093861008,46070,20944,7340,7001,4831,25281
3102,192.83,7,21,35,1037183,3683482,16314161,0.290539366,0.670110559,0.041296134,0.079624666,46070,20944,7340,7001,4831,25281
3105,401.09,1,15,46,1911766,3573458,14661063,0.344783384,0.620120323,0.053854738,0.088957931,31522,17302,4629,6638,3857,19849
3106,750.37,4,6,39,1358549,3921067,11404376,0.334626929,0.632948158,0.043816672,0.038082073,31522,17302,4629,6638,3857,19849
3107,130.8,5,15,47,1206672,4062181,15110662,0.325172312,0.634788954,0.045815026,0.078293129,46070,20944,7340,7001,4831,25281
3108,648.24,3,3,32,1352255,4810535,9819119,0.408227453,0.55823325,0.055278753,0.048094442,31522,17302,4629,6638,3857,19849
3109,428.03,1,11,43,1432363,4018469,13205632,0.365544242,0.595877547,0.062491477,0.083137673,31522,17302,4629,6638,3857,19849
3110,192.97,7,9,39,1947163,4837840,11710467,0.381060443,0.578665533,0.064948985,0.078474134,31522,17302,4629,6638,3857,19849
3112,351.95,3,9,28,1855740,3983395,9495720,0.390082006,0.57913068,0.064686428,0.084837646,31522,17302,4629,6638,3857,19849
3113,17.59,10,11,26,2094852,5018738,10629925,0.373618249,0.604391295,0.04983556,0.059274896,31522,17302,4629,6638,3857,19849
3115,31.99,4,8,41,2113388,5413242,8092035,0.376441136,0.597659403,0.052372722,0.052719166,31522,17302,4629,6638,3857,19849
3116,350.42,0,7,23,2701001,4043284,6687305,0.355612924,0.618916822,0.049641777,0.054379117,31522,17302,4629,6638,3857,19849
3117,517.18,2,2,31,2302426,3394002,6311527,0.354595183,0.622892491,0.05195789,0.04367638,31522,17302,4629,6638,3857,19849
3118,363.4,1,6,48,1446361,3801059,9780735,0.46456235,0.516650181,0.070672015,0.041508821,31522,17302,4629,6638,3857,19849
3119,29.32,10,13,26,1319876,6883931,10223926,0.412883831,0.574230211,0.094880417,0.025416583,60575,28710,8290,11830,6189,34252
3121,129.5,4,11,39,2258377,7480185,20666802,0.533774238,0.444550869,0.214264595,0.026169297,60575,28710,8290,11830,6189,34252
3122,236.97,5,17,27,4384498,5967230,4747587,0.455065279,0.529229041,0.115725713,0.026872014,60575,28710,8290,11830,6189,34252
3123,357.62,13,10,27,4985606,4180692,20590564,0.736806522,0.246044257,0.28543544,0.038402302,60575,28710,8290,11830,6189,34252
3124,454.1,1,8,35,3772952,4858673,8807028,0.462668304,0.510565696,0.147180347,0.02941804,60575,28710,8290,11830,6189,34252
3125,254.66,3,8,39,1701605,7457681,18787586,0.480074121,0.498796932,0.189185287,0.027089508,60575,28710,8290,11830,6189,34252
3126,40.62,8,7,40,6896130,8954606,18549736,0.602973994,0.3713288,0.258707206,0.036670747,60575,28710,8290,11830,6189,34252
3127,514.98,2,4,49,1624143,3357776,16623808,0.474080738,0.501993245,0.173161634,0.026482654,60575,28710,8290,11830,6189,34252
3128,262.79,3,9,69,1845208,9429436,18280926,0.507460996,0.446008079,0.213533625,0.026403382,60575,28710,8290,11830,6189,34252
3129,93.9,1,14,72,4435331,11490284,17304265,0.534550381,0.401619657,0.236305367,0.03880342,18539,7678,4159,2456,668,7807
3130,122.91,7,30,50,3050936,5530739,20753359,0.513023199,0.408079023,0.224857759,0.024095319,18539,7678,4159,2456,668,7807
3131,180.78,14,39,167,10620427,16908028,63962757,0.318160678,0.660985538,0.130724424,0.059011318,81378,52158,7348,15069,21098,48563
3132,161.81,15,53,194,16363551,24318076,86312138,0.594635485,0.303386477,0.457254228,0.077263864,58834,37543,3594,6655,18502,29998
3134,108.61,14,35,188,7567933,22485485,83954785,0.478630033,0.486873396,0.329841117,0.068865948,81378,52158,7348,15069,21098,48563
3135,229.68,5,29,120,7052098,19832380,66096274,0.236700581,0.750440543,0.076570407,0.032752531,81378,52158,7348,15069,21098,48563
3136,156.05,24,66,147,4100727,17548508,73564575,0.512547066,0.389788509,0.372662306,0.077448324,1483,10,0,0,0,114
3137,553.62,11,32,163,3262147,10167431,32532007,0.190982796,0.787192913,0.066560607,0.038937125,1483,10,0,0,0,114
3139,320.3,6,40,164,6680775,18518760,41645716,0.18314598,0.79786956,0.056575822,0.040601433,58834,37543,3594,6655,18502,29998
3140,483.47,6,27,65,6896705,17351040,58526683,0.204084926,0.789603354,0.045141043,0.032429665,81378,52158,7348,15069,21098,48563
3141,234.69,17,37,127,7121870,22781726,46725464,0.293034392,0.693103321,0.094635116,0.049888006,81378,52158,7348,15069,21098,48563
3142,508.27,11,32,135,6173550,18171359,61959206,0.374896643,0.601216292,0.188122362,0.056322645,81378,52158,7348,15069,21098,48563
3143,491.59,18,29,98,3253872,9829049,32471745,0.150582884,0.832497839,0.043205453,0.037319295,1483,10,0,0,0,114
3144,314.32,7,26,93,6333941,19036497,47384675,0.141494894,0.848402984,0.030748354,0.040968268,58834,37543,3594,6655,18502,29998
3145,200.11,11,22,95,7657210,19558941,43436003,0.14957125,0.838642159,0.029512193,0.040291312,58834,37543,3594,6655,18502,29998
3146,353.67,4,21,98,6535235,18391363,58572832,0.136582813,0.854279844,0.029211193,0.039987734,58834,37543,3594,6655,18502,29998
3147,187.05,7,18,86,7842774,16991944,61522589,0.144057595,0.849711826,0.025240227,0.036235556,77676,48567,8337,15174,20102,48534
3148,219.36,5,14,83,5850233,18153042,52892639,0.133420561,0.86222675,0.022410658,0.037054635,77676,48567,8337,15174,20102,48534
3150,411.13,2,19,65,7322549,15821324,38593372,0.135467869,0.859597412,0.019305834,0.037803825,77676,48567,8337,15174,20102,48534
3151,444.47,6,18,54,7639698,16283798,42725286,0.145054069,0.852358457,0.027747454,0.036457155,77676,48567,8337,15174,20102,48534
3152,241.97,7,44,144,8694120,20103681,61308873,0.252869893,0.724895306,0.083357754,0.037309711,81378,52158,7348,15069,21098,48563
3153,96.62,6,31,151,9414368,20242179,60285481,0.255201873,0.729439968,0.081005034,0.033918348,81378,52158,7348,15069,21098,48563
3154,111.59,10,17,120,6999407,19517101,60762974,0.156687662,0.830375907,0.042083155,0.039073834,58834,37543,3594,6655,18502,29998
3155,32.68,12,48,169,6397474,25444064,75598785,0.473083621,0.483657705,0.321111842,0.074064772,58834,37543,3594,6655,18502,29998
3156,522.59,9,31,103,11727493,12215132,40453150,0.245115537,0.748405683,0.074653329,0.028766934,81378,52158,7348,15069,21098,48563
3157,736.21,8,10,64,3600230,8813562,29470064,0.117300422,0.876612841,0.010573525,0.023634166,77676,48567,8337,15174,20102,48534
3158,191.82,16,63,137,8919253,16417688,54721178,0.33837084,0.616927535,0.143388443,0.043129667,60205,39628,6552,8373,17244,34085
3159,112.05,26,50,138,8626467,16242651,45732724,0.261302446,0.712962616,0.067842267,0.037577008,60205,39628,6552,8373,17244,34085
3160,146.58,9,28,143,3072740,6232580,27680637,0.172220932,0.795686076,0.033910844,0.038891707,1483,10,0,0,0,114
3161,397.45,9,30,134,5146061,13754705,38406400,0.145435581,0.826189137,0.027743755,0.033466164,135718,75158,15993,19298,31650,76267
3162,75.2,12,33,105,6861025,12347161,37842369,0.129208524,0.832171203,0.010791972,0.031689613,135718,75158,15993,19298,31650,76267
3163,167.8,16,33,160,4455273,11689495,32064400,0.275843985,0.69570875,0.08318285,0.040340169,1483,10,0,0,0,114
3164,280.57,13,37,144,6843206,16405540,34946089,0.204048675,0.768183877,0.041670554,0.031510649,60205,39628,6552,8373,17244,34085
3165,42.52,13,29,154,4424655,7944781,28782007,0.2149885,0.76236843,0.04710384,0.036803764,1483,10,0,0,0,114
3166,406.3,8,29,102,5324751,12921838,30709903,0.176100281,0.797386381,0.02294233,0.034882238,135718,75158,15993,19298,31650,76267
3167,103.32,11,36,147,5624377,17636592,38173699,0.172813728,0.801411818,0.034902459,0.031158645,60205,39628,6552,8373,17244,34085
3168,46.87,12,27,154,3341693,7976957,25340321,0.151197206,0.830764371,0.008981731,0.028473412,1483,10,0,0,0,114
3169,337.49,4,30,85,3790876,9502002,29004841,0.137370008,0.815805954,0.00826359,0.032347915,135718,75158,15993,19298,31650,76267
3170,295.54,15,37,157,5150035,12285712,34209328,0.129273372,0.840301965,0.007655077,0.027349326,135718,75158,15993,19298,31650,76267
3171,285.24,15,29,145,4779258,17322149,35021504,0.128927603,0.831652592,0.008999559,0.02775965,135718,75158,15993,19298,31650,76267
3172,265.24,11,30,152,6357662,12197667,37351622,0.165163326,0.806823699,0.032807387,0.031458736,60205,39628,6552,8373,17244,34085
3173,700.09,8,16,119,5218204,11701725,27106141,0.251724785,0.730241241,0.03923389,0.03481912,60205,39628,6552,8373,17244,34085
3175,134.04,13,41,144,7679362,17841077,39510454,0.202921971,0.774275036,0.037729191,0.029614602,60205,39628,6552,8373,17244,34085
3177,152.09,10,41,147,6532635,15017442,34333257,0.123632584,0.833035266,0.008024503,0.025873045,135718,75158,15993,19298,31650,76267
3178,337.24,15,24,74,3389334,9230370,32572024,0.145627669,0.81224575,0.011621972,0.034276251,135718,75158,15993,19298,31650,76267
3179,211.53,13,29,110,2846153,5730891,20026981,0.280063907,0.698976595,0.09828456,0.051110989,71247,27577,11957,9593,2614,29645
3182,1479.87,2,11,24,2725731,0,2847076,1,0,0.001376685,0,1483,10,0,0,0,114
3221,410.33,13,8,31,5088825,3742375,18339196,0.7476343,0.231576235,0.254063688,0.040574013,60575,28710,8290,11830,6189,34252
3223,137.54,9,44,217,15271892,31089334,94171463,0.584298312,0.344695084,0.459306639,0.071964986,48393,36964,4493,8741,15860,32369
3226,61.94,9,34,143,4339849,4736224,29269574,0.140778222,0.838028551,0.009381795,0.03118779,135718,75158,15993,19298,31650,76267
3231,156.59,23,50,157,6767023,19390427,52717349,0.326696452,0.642557023,0.167430842,0.070443425,58834,37543,3594,6655,18502,29998
3232,127.09,12,36,169,7887465,14940824,29554343,0.544436312,0.409086832,0.29798495,0.095907857,35373,17033,4840,4434,5811,18202
3233,324.2,20,46,268,20734368,46488011,122998363,0.811169567,0.068748128,0.698044975,0.075264389,28228,21396,3859,3286,8819,17906
3235,69.19,19,62,251,18910885,30642820,127919800,0.747071598,0.127434842,0.626526134,0.079191686,49515,30756,5216,8600,12357,31959
3236,406.71,8,35,154,9118994,13991831,89949819,0.658101196,0.226211687,0.428636785,0.071946972,42931,29994,7950,8701,8610,28076
3241,728.2,6,22,74,1852819,4841054,17396701,0.18172232,0.715734212,0.084824255,0.035589563,70095,28254,11997,9236,2992,27423
